timestamp,pose_error,rotation_error_deg
0.0,0.09861664182021818,1.2336954032403618
0.05,0.10309761188560446,1.0358589286457167
0.1,0.1592630453279601,2.4288055068761083
0.15,0.11582837067112198,1.9904306517966306
0.2,0.10725122287728864,1.3452604847297505
0.25,0.10988241312132263,1.1382586038380482
0.3,0.14738602794312447,1.7388994701104885
0.35,0.1259159192348977,1.9102653937572267
0.4,0.0983850771594081,1.511060942916477
0.45,0.1194728720351566,1.4218669281697596
0.5,0.10695415931939704,1.4661737222587086
0.55,0.1410030965601069,1.6581787796134249
0.6,0.11999479449865874,2.076915620219249
0.65,0.12740113358374583,2.160656845532427
0.7,0.11294527067605155,2.273711483621428
0.75,0.09820607452314703,1.6954238240238855
0.8,0.11588014972679003,1.302878046740679
0.85,0.14504271324940957,2.1614542699641817
0.9,0.10339272623495835,1.0527330217026185
0.95,0.11827333721325776,2.121886028260552
1.0,0.10457470830070986,1.11890902510871
1.05,0.11735163603878107,1.3318815974933171
1.1,0.12712871177052845,1.3984803539111512
1.15,0.11733305004837134,1.376868851874278
1.2,0.14166562988096165,1.9208191383629674
1.25,0.11424885674230255,2.0135974094939426
1.3,0.1123927890349414,1.7696537643816077
1.35,0.11162764517520887,1.9707670923871115
1.4,0.10371275699352585,1.284167597051921
1.45,0.1372834363031269,2.2561832745425843
1.5,0.1283778817345511,1.9171019058170904
1.55,0.1190732602691032,1.3942386459105196
1.6,0.1435308031510722,1.5260853356899486
1.65,0.10625874308353037,1.2787271903469082
1.7,0.11736752261019462,1.4685775709312914
1.75,0.11768941266706025,1.3345828242125717
1.8,0.12275087618156809,2.06444908053108
1.85,0.10106443507409137,1.745008838824368
1.9,0.11430086516596275,2.128918427614322
1.95,0.1067088965532781,1.2070399530847895
2.0,0.11584608394665784,1.3339592773064362
2.05,0.10332634380713697,1.1023561031054547
2.1,0.1260283666592911,1.6340078713082244
2.15,0.1002436141628064,1.0626855777269715
2.2,0.13185945304116958,1.7103175091894267
2.25,0.11810935149361283,1.3602450581598582
2.3,0.10299781107913053,1.171690957288349
2.35,0.09833705174229954,1.0560949491893261
2.4,0.10711745208741524,1.1816153369214208
2.45,0.11313072068147832,1.7407368710938274
2.5,0.12347890930426517,2.005686257245721
2.55,0.13619531399278037,1.5435104433979723
2.6,0.11658195476605265,1.1935551614584183
2.65,0.1860909701658375,2.0737334158801652
2.7,0.10732445481760179,1.2320589876679542
2.75,0.13068133640841986,1.4982004067841799
2.8,0.0993036537942638,1.6827584815324306
2.85,0.11388814683927415,1.4798609154853442
2.9,0.15782074612573407,1.7119476213296723
2.95,0.137176712718504,1.789832482762423
3.0,0.1277385947702189,1.8983900650155703
3.05,0.12321845320377924,1.3000955590602181
3.1,0.11369454922684341,1.2583550320401753
3.15,0.12764641888575537,1.6855768756595255
3.2,0.10077399542917148,1.2093259391776379
3.25,0.1595330025200225,1.718668188168518
3.3,0.15237668264131726,2.4242110157779555
3.35,0.13299250530675194,2.3698990330535525
3.4,0.12136845269082203,1.6782809607708495
3.45,0.1534053572466276,1.8950897310300374
3.5,0.12995849972710227,1.3065001224135013
3.55,0.09985972441750454,1.1993951578405613
3.6,0.153352490658887,2.000639764488302
3.65,0.14819645323468372,1.5569611955763898
3.7,0.12134765647098043,1.46177373685544
3.75,0.1320901467194205,1.5330048540351087
3.8,0.12858642403263368,1.9963148812014002
3.85,0.11004470483399778,1.2231283208023809
3.9,0.14901499514501154,1.637947969214945
3.95,0.10415257093557576,1.5744662759225687
4.0,0.15966255428600784,2.064018447618924
4.05,0.13523660937425236,2.1742169951035226
