timestamp,px,py,pz,qw,qx,qy,qz
0.0,0.05093273605924574,0.0021872709906141227,1.5,1.0,0.0,0.0,0.0
0.05,0.10064101703259039,0.004348213355450424,1.5010471954245672,0.999999994517087,0.0,0.0,0.0001047178405882991
0.1,0.15058998124325604,0.0069090019020634115,1.5020943780893885,0.9999999780707531,0.0,0.0,0.00020942419424105463
0.15,0.20222266901946284,0.006709262380933696,1.5031415352348738,0.9999999506682142,0.0,0.0,0.0003141075752857946
0.2,0.25325931498096405,0.006730096109620819,1.5041886541017435,0.9999999123214928,0.0,0.0,0.0004187565005760481
0.25,0.30340913187482066,0.00890907088450388,1.5052357219311852,0.9999998630474124,0.0,0.0,0.000523359490753992
0.3,0.35379980642679576,0.008847177350435071,1.5062827259650071,0.9999998028675912,0.0,0.0,0.0006279050715126701
0.35,0.40395145137654953,0.012578061103178897,1.5073296534457958,0.9999997318084319,0.0,0.0,0.0007323817748576476
0.4,0.4532019598938477,0.014923282838597701,1.5083764916170708,0.9999996499011106,0.0,0.0,0.0008367781403679546
0.45,0.503829502326552,0.018022481276538615,1.5094232277234385,0.9999995571815623,0.0,0.0,0.0009410827164561804
0.5,0.5547091791921185,0.020794096064879555,1.5104698490107502,0.999999453690466,0.0,0.0,0.0010452840616275742
0.55,0.6050983481182368,0.02534680262778582,1.511516342726256,0.9999993394732263,0.0,0.0,0.0011493707457380141
0.6,0.6538399569606126,0.03061745275483965,1.51256269611876,0.9999992145799534,0.0,0.0,0.0012533313512507014
0.65,0.7045068259027576,0.03445036277492899,1.5136088964387762,0.9999990790654422,0.0,0.0,0.0013571544744914368
0.7,0.7530498767162865,0.039395396224920554,1.514654930938684,0.999998932989146,0.0,0.0,0.0014608287269023456
0.75,0.8017276243839956,0.04425829041363699,1.5157007868728831,0.9999987764151531,0.0,0.0,0.0015643427362938991
0.8,0.8507819851891548,0.04991850652955197,1.5167464514979492,0.9999986094121565,0.0,0.0,0.001667685148095104
0.85,0.8999064102829598,0.055965745172229894,1.5177919120727885,0.999998432053425,0.0,0.0,0.001770844626601712
0.9,0.9497053355375248,0.061964918940160235,1.518837155858794,0.9999982444167704,0.0,0.0,0.0018738098562223117
0.95,1.0012303040115138,0.06717863424033164,1.51988217012,0.9999980465845135,0.0,0.0,0.0019765695427221646
1.0,1.0500612879779911,0.07321564753372663,1.5209269421232376,0.9999978386434484,0.0,0.0,0.002079112414464642
1.05,1.1003553192279458,0.08056691827019694,1.5219714591382896,0.9999976206848035,0.0,0.0,0.002181427223650133
1.1,1.1497817487666044,0.0865538114938612,1.5230157084380456,0.9999973928042023,0.0,0.0,0.002283502747552268
1.15,1.1989077996489015,0.09338910263703235,1.5240596772986577,0.9999971551016208,0.0,0.0,0.0023853277897513403
1.2,1.2499023237581168,0.10202661249072656,1.5251033529996947,0.9999969076813447,0.0,0.0,0.0024868911813647736
1.25,1.2999947277952222,0.11176248407085944,1.5261467228242975,0.9999966506519218,0.0,0.0,0.0025881817822744945
1.3,1.350638114924871,0.1205965005022375,1.527189774059334,0.9999963841261158,0.0,0.0,0.0026891884823510943
1.35,1.399253532540324,0.12983296113240303,1.5282324939955543,0.9999961082208565,0.0,0.0,0.0027899002026746155
1.4,1.4491663407051523,0.13925347297767007,1.5292748699277448,0.9999958230571881,0.0,0.0,0.0028903058967518496
1.45,1.4993094024211733,0.15099800858233145,1.530316889154884,0.9999955287602166,0.0,0.0,0.0029903945517299945
1.5,1.5497574088376658,0.1625319456247345,1.531358538980296,0.999995225459054,0.0,0.0,0.0030901551896065477
1.55,1.599226494864005,0.17527823956659885,1.5323998067118068,0.9999949132867628,0.0,0.0,0.003189576868435293
1.6,1.6482018571766825,0.18635398106488546,1.5334406796618976,0.999994592380297,0.0,0.0,0.003288648683528246
1.65,1.6970425157047544,0.19666892088158172,1.53448114514786,0.9999942628804417,0.0,0.0,0.0033873597686534395
1.7,1.7464947731515645,0.20824699169810043,1.5355211904919503,0.9999939249317513,0.0,0.0,0.0034856992972283813
1.75,1.7973246892439185,0.21984034306925895,1.5365608030215443,0.9999935786824875,0.0,0.0,0.0035836564835090992
1.8,1.8455167157121486,0.23132585335630337,1.5375999700692913,0.9999932242845515,0.0,0.0,0.0036812205837745936
1.85,1.894428488683874,0.24492174250961826,1.538638678973269,0.9999928618934205,0.0,0.0,0.0037783808975066077
1.9,1.9436301070845163,0.25841606056835786,1.5396769170771367,0.9999924916680764,0.0,0.0,0.003875126768564543
1.95,1.992996488454994,0.2710382895760545,1.5407146717302913,0.9999921137709382,0.0,0.0,0.003971447586355437
2.0,2.0421576281977414,0.28493109850115717,1.5417519302880196,0.9999917283677898,0.0,0.0,0.004067332786998822
2.05,2.091867579985305,0.29749489053675277,1.5427886801116535,0.9999913356277081,0.0,0.0,0.00416277185448639
2.1,2.139496114612656,0.3125072800922489,1.5438249085687235,0.9999909357229868,0.0,0.0,0.0042577543218362745
2.15,2.1901411984031762,0.3279948539568787,1.544860603033113,0.9999905288290633,0.0,0.0,0.004352269772241884
2.2,2.236990509381898,0.34137475939091755,1.5458957508852114,0.9999901151244396,0.0,0.0,0.0044463078402151145
2.25,2.2870516914220023,0.3567295939834154,1.5469303395120693,0.9999896947906055,0.0,0.0,0.004539858212723839
2.3,2.3358553837322042,0.37086314504941353,1.5479643563075505,0.9999892680119578,0.0,0.0,0.004632910630323527
2.35,2.3850273021090587,0.3868499967149373,1.5489977886724866,0.9999888349757207,0.0,0.0,0.00472545488828291
2.4,2.4326908097929882,0.40455056684453733,1.5500306240148307,0.9999883958718614,0.0,0.0,0.0048174808377034984
2.45,2.4822811620537975,0.422249275863733,1.5510628497498098,0.9999879508930094,0.0,0.0,0.0049089783866329145
2.5,2.5315410275994865,0.4369150267581686,1.5520944533000791,0.9999875002343701,0.0,0.0,0.00499993750117185
2.55,2.578309533170149,0.4552798365470123,1.553125422095875,0.9999870440936403,0.0,0.0,0.005090348206574556
2.6,2.625393068781783,0.4731099869715412,1.554155743575168,0.99998658267092,0.0,0.0,0.0051802005883427316
2.65,2.6733463546837353,0.49173991651536836,1.555185405183816,0.9999861161686262,0.0,0.0,0.005269484793312714
2.7,2.7226796587744078,0.5103727280952521,1.5562143943757174,0.9999856447914031,0.0,0.0,0.00535819103073583
2.75,2.7692353930276075,0.5309589897942841,1.5572426986129635,0.9999851687460326,0.0,0.0,0.005446309573351781
2.8,2.8175444822281417,0.5504424960736065,1.5582703053659916,0.9999846882413435,0.0,0.0,0.005533830758454995
2.85,2.866446640236146,0.569913340873098,1.559297202113738,0.9999842034881197,0.0,0.0,0.005620744988953747
2.9,2.9162964759873584,0.5902942907633437,1.5603233763437894,0.9999837146990082,0.0,0.0,0.005707042734422018
2.95,2.9642974650400373,0.6107290047519223,1.561348815552537,0.9999832220884255,0.0,0.0,0.0057927145321439244
3.0,3.012116650857988,0.6308361712386032,1.5623735072453278,0.999982725872463,0.0,0.0,0.005877750988150607
3.05,3.0594865171914423,0.6505784046857948,1.5633974389366165,0.9999822262687931,0.0,0.0,0.005962142778249492
3.1,3.1064451484847044,0.6714115662160322,1.564420598150119,0.9999817234965734,0.0,0.0,0.006045880649045803
3.15,3.15478129583089,0.6925923277833531,1.5654429724189627,0.9999812177763504,0.0,0.0,0.006128955418956182
3.2,3.2019384484956652,0.7136608574627321,1.5664645492858402,0.9999807093299619,0.0,0.0,0.0062113579792143605
3.25,3.250332469967253,0.7348185771033078,1.5674853163031595,0.9999801983804422,0.0,0.0,0.00629307929486874
3.3,3.2988259783238405,0.7543183065624803,1.5685052610331967,0.9999796851519209,0.0,0.0,0.00637411040577176
3.35,3.3450632217202356,0.7759530664665679,1.5695243710482472,0.9999791698695275,0.0,0.0,0.0064544424275610095
3.4,3.391979190185769,0.7981719397112217,1.570542633930777,0.9999786527592905,0.0,0.0,0.006534066552631876
3.45,3.439210744838724,0.821563269051385,1.5715600372735743,0.9999781340480397,0.0,0.0,0.006612974051101739
3.5,3.4858618549084595,0.8433715092184229,1.5725765686799003,0.9999776139633062,0.0,0.0,0.006691156271765513
3.55,3.5322426615502014,0.865500793226327,1.5735922157636408,0.9999770927332217,0.0,0.0,0.006768604643042474
3.6,3.5803680910518763,0.8892881347110445,1.5746069661494564,0.9999765705864202,0.0,0.0,0.00684531067391429
3.65,3.626809227846951,0.9139718515331426,1.575620807472934,0.9999760477519359,0.0,0.0,0.006921265954854104
3.7,3.6726823354443825,0.9388232527871722,1.5766337273807371,0.9999755244591046,0.0,0.0,0.006996462158746617
3.75,3.7198270473402912,0.9643814522613464,1.5776457135307562,0.9999750009374608,0.0,0.0,0.007070891041799027
3.8,3.7663268470702005,0.9879858629963986,1.5786567535922593,0.9999744774166395,0.0,0.0,0.007144544444442786
3.85,3.8120266492719366,1.0138895841920952,1.5796668352460426,0.9999739541262734,0.0,0.0,0.007217414292226003
3.9,3.858234940385495,1.0391469675115066,1.5806759461845796,0.9999734312958933,0.0,0.0,0.007289492596696466
3.95,3.902161761221251,1.065912901471447,1.5816840741121723,0.9999729091548273,0.0,0.0,0.007360771456275151
4.0,3.948084547343299,1.0918331545261257,1.5826912067450998,0.9999723879320997,0.0,0.0,0.007431243057120135
4.05,3.993658115962482,1.1178934493329922,1.5836973318117689,0.9999718678563319,0.0,0.0,0.0075008996739808174
4.1,4.03873307726646,1.145977914621325,1.5847024370528628,0.9999713491556393,0.0,0.0,0.0075697336710423505
4.15,4.08596602295518,1.1733435246748865,1.585706510221492,0.9999708320575349,0.0,0.0,0.007637737502760239
4.2,4.130181818765604,1.2017897195300544,1.5867095390833414,0.9999703167888272,0.0,0.0,0.007704903714684925
