timestamp,pose_error,rotation_error_deg
0.0,0.14542596469548266,1.7813908111731789
0.05,0.11958558961176588,1.4996194999110735
0.1,0.16757754426718185,2.381405339095569
0.15,0.09908764933801144,1.051760526204554
0.2,0.14148542538994613,1.5505853770183173
0.25,0.15915434825307906,2.2402722586481953
0.3,0.1350164470783208,1.4688174003802836
0.35,0.1322638049281257,2.19050355508403
0.4,0.11683353810879817,1.2593207221960692
0.45,0.1553871755518625,1.6893299808607043
0.5,0.10313600825725272,1.7162410919688043
0.55,0.15091353596949011,1.63489287958813
0.6,0.10338116925867454,1.106514091656795
0.65,0.12157747188818945,1.2741860277868735
0.7,0.1485307654382081,1.5599209271315189
0.75,0.10603976303459037,1.2213196467661573
0.8,0.10165073808401237,1.3226711843512808
0.85,0.09998523113257123,1.4813250052249805
0.9,0.1062406157767682,1.2962632749837426
0.95,0.11555367077476295,1.852897140285247
1.0,0.11498032372096424,1.3592491361332064
1.05,0.10473166609189229,1.053225627717388
1.1,0.12106614244230973,1.3861852309964018
1.15,0.11558929948116098,1.3154025426103892
1.2,0.11285050296572234,1.9234715624500534
1.25,0.13541457577498361,1.5030982937301096
1.3,0.149528866324589,1.513580835674847
1.35,0.11690088218635432,1.8060376293482197
1.4,0.11554794856119754,1.5585022797910133
1.45,0.10747481931049545,1.1758380767426475
1.5,0.0990920979004546,1.3494770049436844
1.55,0.09980599499621148,1.2302935283699035
1.6,0.10572539214011922,1.3554306027117549
1.65,0.1093887229382297,1.3913567280241712
1.7,0.13491703952925488,1.589109041091862
1.75,0.13583207477062703,2.0157113247736236
1.8,0.12711983530029397,1.3982107457323238
1.85,0.12351866898599033,2.358304991665497
1.9,0.1030563794745306,1.2596373800473375
1.95,0.15387961724815216,2.067333059578342
2.0,0.14226111780893794,1.8181241401236765
2.05,0.10783448509430396,1.465702027190654
2.1,0.12213886399711484,1.6083534461447864
2.15,0.10541906726543078,1.102118005455216
2.2,0.11611388311017773,1.6607832919344718
2.25,0.10450478590632732,1.6128303299130633
2.3,0.09934426939589694,1.5522825732821324
2.35,0.1278157876737363,1.5137780138535888
2.4,0.10451835204107197,1.1590917008390536
2.45,0.10478123731449085,1.5074621457548218
2.5,0.13496649712106662,1.7004458096279014
2.55,0.13129623421512968,1.4579994168114643
2.6,0.10503540467563659,1.2610972602593105
2.65,0.10623899915440119,1.6009040347267023
2.7,0.12661140141874877,1.639640388722734
2.75,0.10032097744001049,1.6940956982142286
2.8,0.11689265531248784,1.3051908778949894
2.85,0.11311421123016141,1.1523434465620521
2.9,0.13538738602075648,1.5906044619785826
2.95,0.12067269009985246,1.9912707910153937
3.0,0.11334448095986224,2.519812714882153
3.05,0.11175959355931306,1.338181191038454
3.1,0.12137848148137934,1.252226705302802
3.15,0.13434098615811518,1.7368009555853172
3.2,0.1451223904405448,2.043497378287014
3.25,0.17441498364436525,2.4616676256671806
3.3,0.10279345208630354,1.307493632128492
3.35,0.10993127994528876,1.427213490980082
3.4,0.10999933244724515,1.1651111012072233
3.45,0.11869708078030654,2.211429838623988
3.5,0.1131642961826348,1.633650012088402
3.55,0.12850013983434178,1.4942670552906572
3.6,0.10431244766139325,1.2848705604967603
3.65,0.1113187633895058,1.2105050848097736
3.7,0.10685936162405157,1.2802840318923885
3.75,0.1333709137222274,1.8222411598361006
3.8,0.13559404050346313,2.500563317927877
3.85,0.12080532091447087,1.2448890408539937
3.9,0.13095906909539393,1.6290686431615033
3.95,0.12225385362874738,1.4993146281423633
4.0,0.134708155509433,1.5237298392445675
4.05,0.13503647095620946,2.3146966353042577
4.1,0.09951586333836393,1.0587184481574157
4.15,0.11004995323640432,1.5149324864383182
4.2,0.13359897936380938,1.3551067406923165
4.25,0.16743688918689703,2.639235705665678
4.3,0.14242910430332084,1.485407119016919
4.35,0.11400299024263823,1.8954552863258658
4.4,0.11618480114267371,1.2104656020150724
4.45,0.15034661108922376,2.3342162455476916
4.5,0.1352883892873475,1.643879533746188
4.55,0.1091047011461633,1.2210752291189133
4.6,0.12904313595402556,1.4319755734138024
4.65,0.11326386540565846,1.3534911373284617
4.7,0.12075474659770877,1.5964508240011415
4.75,0.0995816087445945,1.2583930080235881
4.8,0.10435194816278053,1.2384505068386928
4.85,0.13416425342296362,1.9472083115856003
4.9,0.1368841971547165,1.3810596952860423
4.95,0.13713031220870925,1.9947855038758022
5.0,0.10577320289682747,1.789674682580861
5.05,0.10960720698283143,2.108838502850457
5.1,0.0988831249180824,1.086790795443443
5.15,0.11098280949965797,2.0066358319321367
5.2,0.14641319049768586,1.9581764839829918
5.25,0.10765159632985238,1.902013853437473
5.3,0.15916822081678275,1.9297399989587853
5.35,0.11275161335389276,1.2247104405018612
5.4,0.13057642266643055,1.5358254275528567
5.45,0.16312513389837874,1.869730825608634
5.5,0.0999515941833337,1.0181622373836838
5.55,0.10329178927954252,1.1064365649765229
5.6,0.1366318658189796,1.538229971749239
