timestamp,px,py,pz,qw,qx,qy,qz
0.0,0.044250188411698664,-0.013434457957087068,1.504474645731173,1.0000089760654922,7.203476379077687e-06,4.958553590231696e-06,-3.0238409569612296e-06
0.05,0.09560180834155271,-0.001943964725064609,1.505384037189311,0.9999844600243383,-1.2419562592147152e-06,-1.150113835460501e-06,0.00010940146810318872
0.1,0.15159560130418157,0.010442294189559814,1.4967315093777183,0.999986798683328,-6.933899095757958e-06,4.786587495767518e-06,0.00020743456466599795
0.15,0.19467802408496954,-0.00038298118046381545,1.4944307983583625,1.0000079140065494,1.0372398027962388e-05,-3.640633246518071e-06,0.0003294921267912695
0.2,0.23976059958384963,0.023209321424223123,1.4933851361754789,0.9999913404716604,7.042935323420436e-06,-3.781552954444677e-06,0.00040876568341594683
0.25,0.29990285029643515,0.006080278945604068,1.5095233871332066,1.0000083770519839,-5.132388537965396e-06,4.71034815752636e-06,0.0005220226854729924
0.3,0.3408176818521727,0.013972705188280933,1.5120264778456722,0.9999954199276795,1.1994590487312057e-05,-9.67129059883364e-06,0.0006263555944739693
0.35,0.3921018994464088,0.005292715419346078,1.5044516785634225,1.000002386405405,-8.447912444635311e-06,8.879111110370139e-06,0.0007290025871317981
0.4,0.44365886825452056,-0.001764324436823353,1.5127088522947016,0.9999995496621675,-2.6065605534825476e-06,-1.3856851117035676e-06,0.0008357501799446513
0.45,0.5029660463252259,0.02428753755979301,1.4963047643376655,0.9999899667983496,3.963746228496078e-06,5.31991069733556e-07,0.0009339243818291432
0.5,0.5661648689542983,-0.0030181950259625945,1.5053494300687709,0.9999811020708571,1.113578864694099e-05,1.967433897815384e-06,0.001044498262454415
0.55,0.6003550081157089,0.018267683608843264,1.4948989984615462,1.0000003536168578,-4.255709978230481e-07,3.385765136892458e-06,0.0011512860709465488
0.6,0.649335122427293,0.03227514646592811,1.4985088482576094,0.9999921902769378,-3.4454722686146982e-06,-2.9097024767876224e-06,0.001263812314865096
0.65,0.7057384382450126,0.035433156480655995,1.498699976712246,1.000007748061819,9.554960103148594e-06,7.189784276191295e-06,0.001360639258061692
0.7,0.7590756393755798,0.0486821590793732,1.5196715979806164,1.0000138151462976,-2.1149600270570875e-06,-1.5268993676607281e-06,0.0014677808342255145
0.75,0.7966149356643629,0.04409612615878963,1.5151554204517028,1.0000017575665872,-2.598806168563076e-06,-3.418666550283127e-06,0.0015726549014882436
0.8,0.8513249958056394,0.04629642616494612,1.5117419445373346,1.0000027235001696,2.2917139710843233e-07,-3.052040902216392e-06,0.001672007401660308
0.85,0.898902621172757,0.0475722896082288,1.5271839083880894,0.9999991245029323,-8.354578938448178e-06,3.84917912339011e-06,0.0017872940273518103
0.9,0.9756156998478154,0.05920285254243998,1.5349231385410547,1.0000039933884306,6.613938724584145e-06,2.9489763519377374e-06,0.001870504073229869
0.95,0.9956706094128868,0.056885108667447344,1.520808431009586,1.0000007090727514,9.300017009172291e-07,-8.236043780219013e-06,0.0019846717259915845
1.0,1.046347199116824,0.07660639431745041,1.5228182669104855,1.0000054678514905,-1.0297712900099364e-05,1.2954986875103259e-05,0.0020685978659843126
